date,om_precipitation_sum,om_temperature_2m_max,om_temperature_2m_min,om_relative_humidity_2m_max,om_windspeed_10m_max,power_allsky_sfc_sw_dwn,power_gwetroot,power_rh2m,power_t2m,power_t2m_max,power_t2m_min,power_prectotcorr,ndvi_s2,firms_count,firms_frp_mean,park,ecosystem,fire_within_30d,drought_within_30d,vegetation_within_30d
2024-11-03,0.7,30.7,22.6,99,9.9,15.32,0.76,85.2,25.37,29.31,22.49,12.07,,0,,old_oyo,savanna,0.0,0.0,0.0
2024-11-03,0.0,33.8,21.1,33,15.5,22.98,0.47,53.31,22.13,31.48,14.03,0.0,0.4266681177176266,7,105.0,chad_basin,sahel,1.0,0.0,0.0
2024-11-03,0.0,31.9,21.7,71,12.8,19.96,0.77,72.15,25.03,30.91,20.4,0.0,,0,,kainji_lake,savanna,1.0,0.0,0.0
2024-11-03,0.0,32.2,22.7,100,6.5,20.05,0.7,67.95,26.76,31.72,22.52,0.06,,0,,cross_river,rainforest,0.0,0.0,1.0
2024-11-03,0.0,30.5,18.8,65,10.2,22.58,0.69,69.77,23.61,29.19,17.71,0.0,0.6580442307148671,0,,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-04,0.0,29.8,18.6,62,11.5,21.67,0.69,76.79,24.1,29.45,18.64,0.0,,0,,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-04,0.0,32.8,17.7,58,13.8,21.29,0.54,66.17,22.84,30.7,16.06,0.0,0.4764242497005859,0,,yankari,savanna,1.0,0.0,0.0
2024-11-04,0.0,33.7,21.3,32,17.6,22.48,0.46,52.2,22.52,31.16,16.0,0.0,,14,307.7142857142857,chad_basin,sahel,1.0,0.0,0.0
2024-11-04,0.0,32.4,22.4,100,9.0,22.2,0.7,70.28,27.54,33.01,22.6,0.01,0.7008471624218994,0,,cross_river,rainforest,0.0,0.0,1.0
2024-11-04,0.0,33.8,20.2,77,11.2,23.51,0.75,73.9,24.29,30.73,19.53,0.0,,0,,old_oyo,savanna,0.0,0.0,0.0
2024-11-04,0.0,32.0,20.3,79,12.6,23.0,0.77,69.33,23.99,30.9,18.13,0.0,,0,,kainji_lake,savanna,1.0,0.0,0.0
2024-11-05,0.0,29.9,17.5,69,10.3,21.49,0.68,75.88,23.98,28.92,19.42,0.0,,0,,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-05,0.0,32.5,19.0,55,15.2,23.21,0.54,63.06,22.2,29.95,15.94,0.0,,0,,yankari,savanna,1.0,0.0,0.0
2024-11-05,0.0,32.5,20.5,28,18.0,22.6,0.46,51.78,21.89,30.58,14.83,0.0,,49,305.1020408163265,chad_basin,sahel,1.0,0.0,0.0
2024-11-05,0.0,32.5,20.1,81,12.6,22.83,0.76,67.63,23.51,30.3,17.27,0.0,0.529375715454789,0,,kainji_lake,savanna,1.0,0.0,0.0
2024-11-05,0.0,32.2,22.0,100,9.3,19.91,0.69,74.86,26.77,32.42,23.42,0.0,,0,,cross_river,rainforest,1.0,0.0,1.0
2024-11-05,0.0,33.0,19.1,77,13.1,23.3,0.74,71.56,22.98,30.02,16.55,0.0,0.6392748738852583,0,,old_oyo,savanna,0.0,0.0,0.0
2024-11-06,0.0,33.0,19.2,68,11.4,22.0,0.74,70.61,23.23,30.11,16.18,0.08,,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-06,0.0,29.9,18.8,62,13.0,23.8,0.68,74.77,24.13,29.89,18.43,0.0,0.6720739857188469,0,,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-06,0.0,33.7,20.9,33,17.2,22.29,0.45,53.37,22.69,31.36,15.68,0.0,0.3725772695594271,28,1215.357142857143,chad_basin,sahel,1.0,0.0,0.0
2024-11-06,0.0,32.5,22.4,99,11.4,20.36,0.68,82.05,26.08,30.43,22.59,0.42,,0,,cross_river,rainforest,1.0,0.0,1.0
2024-11-06,0.0,33.0,17.5,55,13.5,23.49,0.53,65.22,22.39,30.49,15.18,0.0,0.4341160754174683,0,,yankari,savanna,1.0,0.0,0.0
2024-11-06,0.0,31.1,19.0,86,11.8,21.69,0.76,68.28,23.14,30.46,15.91,0.0,,0,,kainji_lake,savanna,1.0,0.0,0.0
2024-11-07,0.0,34.5,22.5,28,18.0,22.31,0.44,51.56,23.2,31.98,15.96,0.0,,25,359.44,chad_basin,sahel,1.0,0.0,0.0
2024-11-07,0.5,32.0,23.4,100,8.7,13.74,0.68,84.3,26.52,30.15,24.06,0.12,,0,,cross_river,rainforest,1.0,0.0,1.0
2024-11-07,0.0,33.6,21.9,64,14.5,20.08,0.75,72.69,24.52,31.17,18.23,0.0,,0,,kainji_lake,savanna,1.0,0.0,0.0
2024-11-07,0.0,33.6,20.8,72,13.2,20.34,0.73,71.0,24.06,29.84,18.45,0.01,,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-07,0.0,34.2,20.3,54,16.4,23.06,0.53,69.1,23.28,31.06,16.64,0.0,,0,,yankari,savanna,1.0,0.0,0.0
2024-11-07,0.2,31.0,20.3,65,16.1,23.41,0.67,72.62,23.92,30.12,18.66,0.0,,0,,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-08,0.0,34.4,22.0,72,13.4,21.3,0.75,72.33,25.15,31.21,19.97,0.0,,0,,kainji_lake,savanna,1.0,0.0,0.0
2024-11-08,0.0,34.3,21.6,64,12.0,21.63,0.73,72.18,25.21,31.06,20.03,0.0,,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-08,0.0,34.4,21.4,49,17.6,23.23,0.53,64.77,23.15,30.55,17.33,0.0,,0,,yankari,savanna,1.0,0.0,0.0
2024-11-08,0.0,33.9,22.6,28,18.8,22.55,0.44,48.88,23.11,31.89,16.17,0.0,0.4036186298971807,9,800.3333333333334,chad_basin,sahel,1.0,0.0,0.0
2024-11-08,0.0,32.5,22.4,100,10.2,19.16,0.68,81.27,26.53,31.25,22.96,0.01,,0,,cross_river,rainforest,1.0,0.0,1.0
2024-11-08,0.0,30.7,20.6,67,17.7,22.27,0.66,68.86,24.36,30.21,18.35,0.0,0.5912690890569661,1,63.0,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-09,0.0,33.5,20.5,84,12.1,20.49,0.73,71.06,24.43,30.41,19.25,0.02,,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-09,0.0,32.9,22.0,71,12.4,20.93,0.74,68.61,24.33,30.9,18.8,0.0,,0,,kainji_lake,savanna,1.0,0.0,0.0
2024-11-09,0.0,32.3,21.0,27,20.3,22.72,0.43,47.34,22.4,31.21,15.79,0.0,,2,52.0,chad_basin,sahel,1.0,0.0,0.0
2024-11-09,1.3,32.3,24.0,97,12.3,18.44,0.68,73.41,27.43,32.65,23.45,0.02,0.5745681085079932,0,,cross_river,rainforest,1.0,0.0,1.0
2024-11-09,0.0,30.2,19.5,58,9.9,22.42,0.66,67.94,24.51,29.81,18.54,0.0,,0,,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-09,0.0,32.7,20.4,45,17.4,22.28,0.52,61.02,22.57,30.52,16.5,0.0,0.4026206695774761,0,,yankari,savanna,1.0,0.0,0.0
2024-11-10,0.0,32.3,18.2,44,13.9,21.68,0.52,58.95,21.87,29.44,16.11,0.0,,0,,yankari,savanna,1.0,0.0,0.0
2024-11-10,0.0,33.1,21.1,99,10.0,20.25,0.72,78.24,24.4,30.35,18.45,0.33,0.5815831817889507,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-10,0.2,32.6,23.2,93,8.9,20.34,0.67,77.03,26.74,31.26,23.49,0.01,,0,,cross_river,rainforest,1.0,0.0,1.0
2024-11-10,0.0,29.9,21.4,75,13.9,21.57,0.74,70.81,23.6,30.08,16.79,0.0,0.4961278699301902,0,,kainji_lake,savanna,1.0,0.0,0.0
2024-11-10,0.0,32.6,19.5,31,14.7,20.1,0.43,47.79,22.33,31.19,14.75,0.0,,5,147.0,chad_basin,sahel,1.0,0.0,0.0
2024-11-10,0.0,30.6,17.9,62,9.8,23.14,0.65,61.06,23.82,29.11,18.32,0.0,,1,103.0,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-11,0.0,33.2,20.0,74,12.2,22.0,0.72,71.64,25.26,30.8,19.46,0.18,,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-11,0.0,34.0,21.5,99,8.7,22.23,0.67,67.07,27.81,33.74,22.53,0.0,,0,,cross_river,rainforest,1.0,0.0,1.0
2024-11-11,0.0,33.6,17.8,52,14.5,23.25,0.52,61.65,22.43,30.41,15.68,0.0,0.4109752560905434,0,,yankari,savanna,1.0,0.0,0.0
2024-11-11,0.0,31.7,21.1,69,13.4,22.04,0.73,68.27,24.48,30.84,18.17,0.0,,0,,kainji_lake,savanna,1.0,0.0,0.0
2024-11-11,0.0,34.5,20.4,40,14.3,22.09,0.42,50.28,23.8,32.63,16.35,0.0,0.3592455590068746,43,1092.139534883721,chad_basin,sahel,1.0,0.0,0.0
2024-11-11,0.0,30.3,18.9,66,12.8,23.64,0.65,66.1,23.55,29.79,17.56,0.0,0.640796872665869,0,,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-12,0.0,31.1,19.8,56,14.2,23.49,0.65,69.7,24.2,30.72,18.17,0.0,,13,109.46153846153848,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-12,0.0,33.9,19.6,68,13.3,21.96,0.71,66.1,25.51,31.34,18.7,0.01,,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-12,0.0,34.5,18.7,52,15.9,22.93,0.52,64.36,23.44,31.43,16.6,0.0,,0,,yankari,savanna,1.0,0.0,0.0
2024-11-12,0.0,35.1,22.2,32,21.6,22.03,0.42,47.74,24.18,33.11,16.95,0.0,,34,180.91176470588235,chad_basin,sahel,1.0,0.0,0.0
2024-11-12,0.1,33.3,21.6,99,11.1,21.17,0.66,74.76,27.69,33.26,22.96,0.03,,0,,cross_river,rainforest,1.0,0.0,0.0
2024-11-12,0.0,33.9,21.1,75,11.3,21.57,0.73,68.54,25.0,31.15,18.21,0.0,,0,,kainji_lake,savanna,1.0,0.0,0.0
2024-11-13,0.0,35.0,21.2,98,18.0,21.33,0.71,64.9,25.65,31.78,19.34,0.02,,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-13,0.0,35.8,21.9,52,20.7,22.46,0.52,65.16,24.01,32.37,16.9,0.0,,0,,yankari,savanna,1.0,0.0,0.0
2024-11-13,0.0,30.9,20.7,64,18.7,22.26,0.64,72.76,24.36,30.92,19.03,0.0,0.5942363179845154,0,,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-13,1.3,33.5,23.3,100,10.1,18.44,0.66,70.69,29.38,34.72,23.8,0.04,,0,,cross_river,rainforest,1.0,0.0,0.0
2024-11-13,0.0,35.1,22.6,70,12.4,21.43,0.73,66.99,25.98,32.0,19.69,0.0,,0,,kainji_lake,savanna,1.0,0.0,0.0
2024-11-13,0.0,35.5,22.2,34,17.7,22.22,0.41,46.93,24.46,34.11,17.02,0.0,0.4013196752958574,17,225.35294117647047,chad_basin,sahel,1.0,0.0,0.0
2024-11-14,0.2,35.3,22.9,100,24.2,21.6,0.71,66.03,25.89,32.06,19.1,0.06,,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-14,0.5,31.3,23.2,100,12.0,15.08,0.65,73.64,29.18,34.72,24.52,0.0,,0,,cross_river,rainforest,1.0,0.0,0.0
2024-11-14,0.0,35.0,21.9,51,21.9,23.04,0.51,60.28,23.58,32.28,16.96,0.0,0.3817280671790941,0,,yankari,savanna,1.0,0.0,0.0
2024-11-14,0.0,30.9,20.6,64,16.9,23.51,0.64,69.78,24.8,31.31,18.87,0.0,,0,,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-14,0.0,34.8,21.3,22,21.7,22.95,0.41,41.11,22.82,33.0,15.35,0.0,,35,344.00428054000656,chad_basin,sahel,1.0,0.0,0.0
2024-11-14,0.0,35.4,24.0,61,15.3,21.73,0.72,65.65,25.94,32.24,19.39,0.0,,4,99.0,kainji_lake,savanna,1.0,0.0,1.0
2024-11-15,0.0,33.8,23.6,53,14.0,22.63,0.72,64.66,24.74,31.77,18.16,0.0,0.4565988180677785,0,,kainji_lake,savanna,1.0,0.0,1.0
2024-11-15,0.0,35.1,22.1,98,19.9,20.5,0.7,67.5,25.11,31.7,18.5,0.14,0.5477849225708252,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-15,0.0,33.3,18.2,47,18.5,23.72,0.51,52.38,21.57,30.47,14.38,0.0,,0,,yankari,savanna,1.0,0.0,0.0
2024-11-15,0.3,31.8,23.5,98,8.1,17.67,0.65,73.05,28.21,33.94,24.15,0.01,,0,,cross_river,rainforest,1.0,0.0,0.0
2024-11-15,0.0,29.8,19.3,48,10.5,22.92,0.63,57.19,23.51,29.75,16.22,0.0,,3,71.68265682656826,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-15,0.0,33.7,19.1,27,20.3,23.18,0.4,41.06,21.53,31.67,13.71,0.0,,66,402.3939393939394,chad_basin,sahel,1.0,0.0,0.0
2024-11-16,0.0,33.5,21.2,61,15.8,22.88,0.72,62.71,23.08,30.89,16.23,0.0,,0,,kainji_lake,savanna,1.0,0.0,1.0
2024-11-16,0.0,32.5,16.5,47,18.2,22.53,0.51,53.32,21.11,30.09,14.09,0.0,0.3782559318780967,0,,yankari,savanna,1.0,0.0,0.0
2024-11-16,0.0,32.4,18.6,30,18.2,22.45,0.4,43.65,21.28,31.25,12.88,0.0,0.3685284728094635,24,505.3333333333333,chad_basin,sahel,1.0,0.0,0.0
2024-11-16,0.0,34.0,21.5,100,20.6,22.37,0.7,63.66,23.39,30.92,16.88,0.02,,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-16,0.0,28.8,18.1,49,11.7,19.07,0.62,49.16,24.11,29.67,17.31,0.0,,0,,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-16,0.0,32.2,22.0,100,7.6,21.32,0.64,65.31,27.77,33.16,22.85,0.0,,0,,cross_river,rainforest,1.0,0.0,0.0
2024-11-17,0.0,31.8,20.6,100,10.8,21.73,0.64,67.71,27.63,33.99,21.52,0.0,,0,,cross_river,rainforest,1.0,0.0,0.0
2024-11-17,0.0,32.8,20.0,99,12.7,21.65,0.7,65.88,23.48,30.74,15.37,0.22,,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-17,0.0,32.6,15.1,51,14.5,22.47,0.51,55.8,21.26,30.49,13.56,0.0,,2,103.5,yankari,savanna,1.0,0.0,0.0
2024-11-17,0.0,32.5,18.5,37,17.3,21.76,0.39,44.57,21.63,31.8,13.32,0.0,,18,230.0,chad_basin,sahel,1.0,0.0,0.0
2024-11-17,0.0,32.7,19.8,72,9.8,22.15,0.71,65.2,22.16,29.68,14.94,0.0,,0,,kainji_lake,savanna,1.0,0.0,1.0
2024-11-17,0.0,29.8,17.8,54,11.8,21.94,0.62,60.96,23.63,29.96,16.23,0.0,,7,206.0,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-18,0.0,32.5,19.0,32,16.8,21.55,0.39,41.39,21.79,31.08,14.25,0.0,0.3937338984641448,29,1026.4827586206898,chad_basin,sahel,1.0,0.0,0.0
2024-11-18,0.0,32.6,22.1,55,13.4,20.62,0.71,66.02,23.27,30.5,16.3,0.0,,0,,kainji_lake,savanna,1.0,0.0,1.0
2024-11-18,0.0,33.0,17.2,49,16.6,22.42,0.5,57.47,21.48,30.41,14.1,0.0,,0,,yankari,savanna,1.0,0.0,1.0
2024-11-18,0.0,34.0,20.1,100,16.9,21.47,0.69,65.2,23.76,30.89,16.69,0.08,,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-18,0.0,29.5,18.8,54,14.7,22.53,0.62,62.65,23.68,29.97,16.68,0.0,0.4474583505885173,8,97.125,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-18,0.0,32.7,22.4,100,11.1,21.71,0.64,64.18,27.82,34.88,21.7,0.0,,0,,cross_river,rainforest,1.0,0.0,0.0
2024-11-19,0.0,30.2,19.5,51,14.6,22.09,0.61,58.13,24.01,29.99,17.18,0.0,,1,56.0,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-19,0.0,32.5,23.2,100,10.1,18.85,0.63,66.34,28.04,34.97,22.78,0.0,,0,,cross_river,rainforest,1.0,0.0,0.0
2024-11-19,0.0,32.7,19.5,27,18.6,21.89,0.39,39.87,21.82,31.36,14.31,0.0,,1,73.0,chad_basin,sahel,1.0,0.0,0.0
2024-11-19,0.0,34.3,20.5,59,16.4,21.48,0.69,65.56,23.13,30.15,17.05,0.0,,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-19,0.0,33.2,20.7,64,11.1,20.9,0.71,66.0,22.72,29.93,16.03,0.0,,0,,kainji_lake,savanna,1.0,0.0,1.0
2024-11-19,0.0,34.0,19.8,43,16.6,22.19,0.5,52.83,22.05,30.37,15.17,0.0,,0,,yankari,savanna,1.0,0.0,1.0
2024-11-20,0.0,32.8,21.7,56,11.9,20.88,0.7,69.69,22.88,30.53,16.5,0.0,0.4165566340047383,0,,kainji_lake,savanna,1.0,0.0,1.0
2024-11-20,0.0,32.1,18.9,35,18.9,21.8,0.38,42.29,21.5,31.2,14.03,0.0,,30,313.7333333333333,chad_basin,sahel,1.0,0.0,0.0
2024-11-20,0.0,33.2,19.9,36,18.2,22.1,0.5,52.19,21.86,30.46,15.62,0.0,,0,,yankari,savanna,1.0,0.0,1.0
2024-11-20,0.0,34.5,21.7,60,21.8,21.0,0.69,64.66,23.39,31.0,16.62,0.0,0.5264908202535027,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-20,0.0,32.2,22.5,100,9.4,19.68,0.63,64.55,28.38,34.12,23.89,0.01,,0,,cross_river,rainforest,1.0,0.0,0.0
2024-11-20,0.0,29.8,19.8,52,13.7,22.19,0.61,59.28,24.11,30.18,17.14,0.0,,10,173.3,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-21,0.0,31.5,20.5,63,10.7,21.57,0.7,68.07,22.66,30.42,16.31,0.0,,0,,kainji_lake,savanna,1.0,0.0,1.0
2024-11-21,0.0,31.0,17.2,36,17.9,22.3,0.38,41.64,20.25,29.84,12.53,0.0,0.3578535750192558,41,710.1951219512196,chad_basin,sahel,1.0,0.0,0.0
2024-11-21,0.0,34.3,22.0,56,21.4,21.67,0.69,64.81,23.98,31.14,17.49,0.0,,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-21,0.0,32.3,21.8,100,14.0,22.31,0.63,57.83,28.32,34.97,21.96,0.0,,0,,cross_river,rainforest,1.0,0.0,0.0
2024-11-21,0.0,29.3,18.4,51,11.2,23.33,0.6,54.33,23.71,29.95,16.29,0.0,0.5816578195446627,0,,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-21,0.0,32.2,19.0,38,15.2,22.74,0.5,53.56,21.0,29.73,14.06,0.0,0.3650699783962113,0,,yankari,savanna,1.0,0.0,1.0
2024-11-22,0.0,31.7,16.6,33,13.4,21.97,0.37,40.6,20.62,30.86,11.95,0.0,,1,162.0,chad_basin,sahel,1.0,0.0,0.0
2024-11-22,0.0,29.7,17.7,56,11.2,22.0,0.6,59.02,23.19,29.85,15.7,0.0,,23,132.47826086956522,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-22,0.0,33.1,16.6,45,11.8,21.31,0.49,51.88,21.37,30.7,13.36,0.0,,0,,yankari,savanna,1.0,0.0,1.0
2024-11-22,0.0,30.0,21.1,64,11.4,21.49,0.7,65.14,22.05,30.18,14.84,0.0,,0,,kainji_lake,savanna,1.0,0.0,1.0
2024-11-22,0.1,32.5,23.6,96,9.8,18.87,0.63,69.75,28.15,34.22,22.66,0.04,,0,,cross_river,rainforest,1.0,0.0,0.0
2024-11-22,0.0,33.8,21.4,98,11.8,21.25,0.68,61.79,24.08,31.19,16.65,0.05,,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-23,0.0,29.9,18.0,61,11.4,23.45,0.6,54.74,22.97,30.08,15.9,0.0,0.5974882069153794,8,342.0,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-23,0.0,34.0,21.4,90,15.7,21.91,0.68,61.38,23.39,31.66,16.27,0.01,,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-23,0.0,33.5,16.3,43,15.0,23.16,0.49,51.46,21.33,31.09,13.34,0.0,,0,,yankari,savanna,1.0,0.0,1.0
2024-11-23,0.0,33.1,21.7,100,9.6,21.84,0.62,61.95,28.89,35.57,23.7,0.03,,0,,cross_river,rainforest,1.0,0.0,0.0
2024-11-23,0.0,32.3,17.9,33,15.7,22.1,0.37,41.05,21.68,31.8,13.4,0.0,0.4021444245304867,7,157.85714285714286,chad_basin,sahel,1.0,0.0,0.0
2024-11-23,0.0,33.4,21.0,66,10.7,22.14,0.7,65.7,22.28,30.55,15.17,0.0,,1,81.0,kainji_lake,savanna,1.0,0.0,1.0
2024-11-24,0.0,33.6,16.1,42,17.2,23.46,0.49,52.94,20.74,30.42,13.31,0.0,0.347588188373453,0,,yankari,savanna,1.0,0.0,1.0
2024-11-24,0.0,33.3,20.1,53,16.7,22.55,0.69,63.35,22.12,30.03,13.96,0.0,,0,,kainji_lake,savanna,1.0,0.0,1.0
2024-11-24,0.0,32.7,19.0,32,18.8,22.29,0.37,40.23,21.35,31.21,13.21,0.0,,0,,chad_basin,sahel,1.0,0.0,0.0
2024-11-24,0.0,32.2,21.7,100,8.8,21.54,0.62,61.36,28.02,35.12,22.29,0.0,0.7031177253853517,0,,cross_river,rainforest,1.0,0.0,0.0
2024-11-24,0.0,34.4,19.8,65,22.7,23.13,0.68,63.12,22.89,30.89,15.06,0.02,,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-24,0.0,30.4,17.8,48,12.3,24.01,0.59,51.9,22.29,29.61,13.92,0.0,,6,92.66666666666669,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-25,0.0,33.4,16.7,42,15.1,23.2,0.49,51.74,20.62,30.22,12.93,0.0,,0,,yankari,savanna,1.0,0.0,1.0
2024-11-25,0.0,32.5,20.1,95,11.4,21.77,0.62,57.24,27.86,34.77,21.75,0.0,,0,,cross_river,rainforest,1.0,0.0,0.0
2024-11-25,0.0,34.0,19.5,56,19.0,23.0,0.67,64.02,22.67,30.04,15.83,0.01,0.5307120288743087,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-25,0.0,30.0,18.1,45,13.0,23.48,0.59,52.72,22.11,29.47,13.6,0.0,,2,76.5,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-25,0.0,32.9,19.8,53,10.5,22.23,0.69,64.15,21.77,29.71,13.8,0.0,0.3837604859712736,0,,kainji_lake,savanna,1.0,0.0,1.0
2024-11-25,0.0,32.3,18.6,32,20.9,21.96,0.36,41.38,21.17,30.94,13.35,0.0,,3,92.0,chad_basin,sahel,1.0,0.0,0.0
2024-11-26,0.0,33.8,19.6,59,14.7,22.34,0.67,59.07,23.27,31.24,15.16,0.0,,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-26,0.0,30.8,18.4,36,20.4,21.62,0.36,43.36,20.51,28.95,13.31,0.0,0.3798089720423991,0,,chad_basin,sahel,1.0,0.0,0.0
2024-11-26,0.0,29.2,16.8,47,13.9,23.61,0.59,48.12,22.21,28.6,15.33,0.0,0.5599419628280066,13,582.0769230769231,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-26,0.0,32.3,16.5,45,17.3,22.97,0.49,53.45,20.35,29.41,12.91,0.0,0.3487326779190005,6,464.3333333333333,yankari,savanna,1.0,0.0,1.0
2024-11-26,0.0,32.7,20.4,52,11.1,21.71,0.69,63.44,22.03,29.6,14.91,0.0,,0,,kainji_lake,savanna,1.0,0.0,1.0
2024-11-26,0.0,32.5,22.0,100,9.3,20.46,0.62,54.4,26.22,32.88,21.16,0.0,,0,,cross_river,rainforest,1.0,0.0,0.0
2024-11-27,0.0,32.1,20.4,100,6.5,21.45,0.61,52.92,26.26,34.53,19.43,0.0,,0,,cross_river,rainforest,1.0,0.0,0.0
2024-11-27,0.0,33.3,20.0,55,16.1,21.35,0.67,62.9,22.42,30.39,15.92,0.0,,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-27,0.0,28.5,17.6,40,19.4,21.29,0.36,42.2,19.39,27.32,13.47,0.0,,4,100.0,chad_basin,sahel,1.0,0.0,0.0
2024-11-27,0.0,28.5,17.7,43,15.3,23.59,0.58,55.05,20.79,28.2,12.84,0.0,,10,196.6,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-27,0.0,30.9,20.1,54,14.4,20.16,0.69,66.82,20.69,27.8,15.29,0.0,,0,,kainji_lake,savanna,1.0,0.0,1.0
2024-11-27,0.0,31.2,17.4,46,16.7,22.94,0.49,53.7,19.76,28.39,12.94,0.0,,0,,yankari,savanna,1.0,0.0,1.0
2024-11-28,0.0,28.1,17.2,44,15.8,23.21,0.58,57.92,20.03,28.05,12.52,0.0,0.5926628339559821,6,219.3333333333333,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-28,0.0,30.1,19.4,62,14.6,19.85,0.69,67.48,20.82,28.01,14.38,0.0,,0,,kainji_lake,savanna,1.0,0.0,1.0
2024-11-28,0.0,32.8,19.5,52,20.6,21.16,0.67,66.35,22.48,30.14,15.26,0.0,,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-28,0.0,28.2,15.4,36,18.4,21.64,0.35,43.63,18.72,27.79,11.01,0.0,0.3823364189409902,6,336.8333333333333,chad_basin,sahel,1.0,0.0,0.0
2024-11-28,0.0,32.0,20.4,97,7.7,19.71,0.61,56.87,27.0,34.91,19.1,0.0,,0,,cross_river,rainforest,1.0,0.0,0.0
2024-11-28,0.0,30.3,17.1,40,16.7,22.03,0.48,52.11,19.12,28.11,12.2,0.0,,0,,yankari,savanna,1.0,0.0,1.0
2024-11-29,0.0,31.9,20.8,92,9.3,21.29,0.61,54.21,26.42,35.07,18.75,0.0,0.7474845496286546,0,,cross_river,rainforest,1.0,0.0,0.0
2024-11-29,0.0,29.5,15.2,36,16.8,21.76,0.35,41.9,19.5,29.1,11.51,0.0,,2,109.0,chad_basin,sahel,1.0,0.0,0.0
2024-11-29,0.0,32.7,20.4,48,22.3,21.26,0.67,62.12,21.95,30.08,14.96,0.0,,0,,old_oyo,savanna,1.0,0.0,0.0
2024-11-29,0.0,29.3,18.6,60,12.5,20.86,0.68,67.14,20.28,28.2,13.77,0.0,,0,,kainji_lake,savanna,1.0,0.0,1.0
2024-11-29,0.0,31.0,16.5,37,16.5,21.64,0.48,53.77,19.69,29.07,11.9,0.0,0.3152147711378862,0,,yankari,savanna,1.0,0.0,1.0
2024-11-29,0.0,28.6,17.0,46,15.7,21.63,0.58,60.89,21.13,28.63,13.82,0.0,,4,56.75,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-30,0.0,29.4,17.9,43,16.6,21.35,0.57,60.99,22.2,29.57,15.83,0.0,,10,83.2406273909717,gashaka_gumti,mixed,1.0,0.0,0.0
2024-11-30,0.0,33.3,20.0,74,7.6,20.54,0.61,59.14,27.55,36.02,20.16,0.0,,0,,cross_river,rainforest,1.0,0.0,0.0
2024-11-30,0.0,31.0,19.2,62,11.5,20.58,0.68,68.56,20.9,28.94,13.96,0.0,,0,,kainji_lake,savanna,1.0,0.0,1.0
2024-11-30,0.0,32.8,18.0,38,15.9,21.06,0.48,53.2,20.61,29.51,13.32,0.0,,0,,yankari,savanna,1.0,0.0,1.0
2024-11-30,0.0,29.8,16.3,36,17.0,21.26,0.35,41.31,19.68,29.29,11.7,0.0,,9,195.11111111111111,chad_basin,sahel,1.0,0.0,0.0
